RobotID,RobotLevel,RobotHead,RobotName,RobotCardList,RobotScore,IsExpenditonRobot
1218,129,64033,Tabitha,"[{""Wave"":1,""Slot"":1,""MonsterID"":2254,""Rank"":6,""Level"":218,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":2251,""Rank"":6,""Level"":218,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":2252,""Rank"":6,""Level"":218,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":2253,""Rank"":6,""Level"":218,""EquipID"":[]}]",0,1
1219,129,65033,Booth,"[{""Wave"":1,""Slot"":1,""MonsterID"":3253,""Rank"":6,""Level"":219,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":3251,""Rank"":6,""Level"":219,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":3255,""Rank"":6,""Level"":219,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":3252,""Rank"":6,""Level"":219,""EquipID"":[]}]",0,1
1220,130,66033,Darlene,"[{""Wave"":1,""Slot"":2,""MonsterID"":4252,""Rank"":6,""Level"":220,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":4253,""Rank"":6,""Level"":220,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":4254,""Rank"":6,""Level"":220,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":4251,""Rank"":6,""Level"":220,""EquipID"":[]}]",0,1
1221,130,61031,Oliver,"[{""Wave"":1,""Slot"":1,""MonsterID"":5251,""Rank"":6,""Level"":221,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":5254,""Rank"":6,""Level"":221,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":5252,""Rank"":6,""Level"":221,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":5253,""Rank"":6,""Level"":221,""EquipID"":[]}]",0,1
1222,131,62031,Page,"[{""Wave"":1,""Slot"":2,""MonsterID"":6253,""Rank"":6,""Level"":222,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":6254,""Rank"":6,""Level"":222,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":6252,""Rank"":6,""Level"":222,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":6255,""Rank"":6,""Level"":222,""EquipID"":[]}]",0,1
1223,131,63031,Delia,"[{""Wave"":1,""Slot"":1,""MonsterID"":1255,""Rank"":6,""Level"":223,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":1256,""Rank"":6,""Level"":223,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":1254,""Rank"":6,""Level"":223,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":1251,""Rank"":6,""Level"":223,""EquipID"":[]}]",0,1
1224,132,64031,Renata,"[{""Wave"":1,""Slot"":2,""MonsterID"":2254,""Rank"":6,""Level"":224,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":2256,""Rank"":6,""Level"":224,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":2255,""Rank"":6,""Level"":224,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":2253,""Rank"":6,""Level"":224,""EquipID"":[]}]",0,1
1225,132,65031,Audrey,"[{""Wave"":1,""Slot"":2,""MonsterID"":3256,""Rank"":6,""Level"":225,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":3254,""Rank"":6,""Level"":225,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":3255,""Rank"":6,""Level"":225,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":3252,""Rank"":6,""Level"":225,""EquipID"":[]}]",0,1
1226,133,66031,Luther,"[{""Wave"":1,""Slot"":1,""MonsterID"":4255,""Rank"":6,""Level"":226,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":4256,""Rank"":6,""Level"":226,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":4254,""Rank"":6,""Level"":226,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":4251,""Rank"":6,""Level"":226,""EquipID"":[]}]",0,1
1227,133,61032,Zachary,"[{""Wave"":1,""Slot"":2,""MonsterID"":5254,""Rank"":6,""Level"":227,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":5255,""Rank"":6,""Level"":227,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":5256,""Rank"":6,""Level"":227,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":5253,""Rank"":6,""Level"":227,""EquipID"":[]}]",0,1
1228,134,62032,Hedy,"[{""Wave"":1,""Slot"":1,""MonsterID"":6256,""Rank"":6,""Level"":228,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":6253,""Rank"":6,""Level"":228,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":6251,""Rank"":6,""Level"":228,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":6255,""Rank"":6,""Level"":228,""EquipID"":[]}]",0,1
1229,134,63032,Lyndon,"[{""Wave"":1,""Slot"":2,""MonsterID"":1252,""Rank"":6,""Level"":229,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":1253,""Rank"":6,""Level"":229,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":1251,""Rank"":6,""Level"":229,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":1254,""Rank"":6,""Level"":229,""EquipID"":[]}]",0,1
1230,135,64032,Phyllis,"[{""Wave"":1,""Slot"":1,""MonsterID"":2254,""Rank"":6,""Level"":230,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":2251,""Rank"":6,""Level"":230,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":2252,""Rank"":6,""Level"":230,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":2253,""Rank"":6,""Level"":230,""EquipID"":[]}]",0,1
1231,135,65032,Bruce,"[{""Wave"":1,""Slot"":1,""MonsterID"":3253,""Rank"":6,""Level"":231,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":3251,""Rank"":6,""Level"":231,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":3255,""Rank"":6,""Level"":231,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":3252,""Rank"":6,""Level"":231,""EquipID"":[]}]",0,1
1232,136,66032,Daborah,"[{""Wave"":1,""Slot"":2,""MonsterID"":4252,""Rank"":6,""Level"":232,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":4253,""Rank"":6,""Level"":232,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":4254,""Rank"":6,""Level"":232,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":4251,""Rank"":6,""Level"":232,""EquipID"":[]}]",0,1
1233,136,61033,Jesse,"[{""Wave"":1,""Slot"":1,""MonsterID"":5251,""Rank"":6,""Level"":233,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":5254,""Rank"":6,""Level"":233,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":5252,""Rank"":6,""Level"":233,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":5253,""Rank"":6,""Level"":233,""EquipID"":[]}]",0,1
1234,137,62033,Claire,"[{""Wave"":1,""Slot"":2,""MonsterID"":6253,""Rank"":6,""Level"":234,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":6254,""Rank"":6,""Level"":234,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":6252,""Rank"":6,""Level"":234,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":6255,""Rank"":6,""Level"":234,""EquipID"":[]}]",0,1
1235,137,63033,Ronald,"[{""Wave"":1,""Slot"":1,""MonsterID"":1255,""Rank"":6,""Level"":235,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":1256,""Rank"":6,""Level"":235,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":1254,""Rank"":6,""Level"":235,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":1251,""Rank"":6,""Level"":235,""EquipID"":[]}]",0,1
1236,138,64033,Aaron,"[{""Wave"":1,""Slot"":2,""MonsterID"":2254,""Rank"":6,""Level"":236,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":2256,""Rank"":6,""Level"":236,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":2255,""Rank"":6,""Level"":236,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":2253,""Rank"":6,""Level"":236,""EquipID"":[]}]",0,1
1237,138,65033,Baird,"[{""Wave"":1,""Slot"":2,""MonsterID"":3256,""Rank"":6,""Level"":237,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":3254,""Rank"":6,""Level"":237,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":3255,""Rank"":6,""Level"":237,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":3252,""Rank"":6,""Level"":237,""EquipID"":[]}]",0,1
1238,139,66033,Yetta,"[{""Wave"":1,""Slot"":1,""MonsterID"":4255,""Rank"":6,""Level"":238,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":4256,""Rank"":6,""Level"":238,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":4254,""Rank"":6,""Level"":238,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":4251,""Rank"":6,""Level"":238,""EquipID"":[]}]",0,1
1239,139,61031,Maria,"[{""Wave"":1,""Slot"":2,""MonsterID"":5254,""Rank"":6,""Level"":239,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":5255,""Rank"":6,""Level"":239,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":5256,""Rank"":6,""Level"":239,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":5253,""Rank"":6,""Level"":239,""EquipID"":[]}]",0,1
1240,140,62031,Belinda,"[{""Wave"":1,""Slot"":1,""MonsterID"":6306,""Rank"":6,""Level"":240,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":6303,""Rank"":6,""Level"":240,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":6301,""Rank"":6,""Level"":240,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":6305,""Rank"":6,""Level"":240,""EquipID"":[]}]",0,1
1241,140,63031,Lance,"[{""Wave"":1,""Slot"":2,""MonsterID"":1302,""Rank"":6,""Level"":241,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":1303,""Rank"":6,""Level"":241,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":1301,""Rank"":6,""Level"":241,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":1304,""Rank"":6,""Level"":241,""EquipID"":[]}]",0,1
1242,141,64031,Jonathan,"[{""Wave"":1,""Slot"":1,""MonsterID"":2304,""Rank"":6,""Level"":242,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":2301,""Rank"":6,""Level"":242,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":2302,""Rank"":6,""Level"":242,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":2303,""Rank"":6,""Level"":242,""EquipID"":[]}]",0,1
1243,141,65031,Sally,"[{""Wave"":1,""Slot"":1,""MonsterID"":3303,""Rank"":6,""Level"":243,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":3301,""Rank"":6,""Level"":243,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":3305,""Rank"":6,""Level"":243,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":3302,""Rank"":6,""Level"":243,""EquipID"":[]}]",0,1
1244,142,66031,Samuel,"[{""Wave"":1,""Slot"":2,""MonsterID"":4302,""Rank"":6,""Level"":244,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":4303,""Rank"":6,""Level"":244,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":4304,""Rank"":6,""Level"":244,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":4301,""Rank"":6,""Level"":244,""EquipID"":[]}]",0,1
1245,142,61032,Fanny,"[{""Wave"":1,""Slot"":1,""MonsterID"":5301,""Rank"":6,""Level"":245,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":5304,""Rank"":6,""Level"":245,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":5302,""Rank"":6,""Level"":245,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":5303,""Rank"":6,""Level"":245,""EquipID"":[]}]",0,1
1246,143,62032,Rachel,"[{""Wave"":1,""Slot"":2,""MonsterID"":6303,""Rank"":6,""Level"":246,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":6304,""Rank"":6,""Level"":246,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":6302,""Rank"":6,""Level"":246,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":6305,""Rank"":6,""Level"":246,""EquipID"":[]}]",0,1
1247,143,63032,Agatha,"[{""Wave"":1,""Slot"":1,""MonsterID"":1305,""Rank"":6,""Level"":247,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":1306,""Rank"":6,""Level"":247,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":1304,""Rank"":6,""Level"":247,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":1301,""Rank"":6,""Level"":247,""EquipID"":[]}]",0,1
1248,144,64032,Michael,"[{""Wave"":1,""Slot"":2,""MonsterID"":2304,""Rank"":6,""Level"":248,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":2306,""Rank"":6,""Level"":248,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":2305,""Rank"":6,""Level"":248,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":2303,""Rank"":6,""Level"":248,""EquipID"":[]}]",0,1
1249,144,65032,Zora,"[{""Wave"":1,""Slot"":2,""MonsterID"":3306,""Rank"":6,""Level"":249,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":3304,""Rank"":6,""Level"":249,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":3305,""Rank"":6,""Level"":249,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":3302,""Rank"":6,""Level"":249,""EquipID"":[]}]",0,1
1250,145,66032,Bevis,"[{""Wave"":1,""Slot"":1,""MonsterID"":4305,""Rank"":6,""Level"":250,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":4306,""Rank"":6,""Level"":250,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":4304,""Rank"":6,""Level"":250,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":4301,""Rank"":6,""Level"":250,""EquipID"":[]}]",0,1
1251,145,61033,Les,"[{""Wave"":1,""Slot"":2,""MonsterID"":5304,""Rank"":6,""Level"":251,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":5305,""Rank"":6,""Level"":251,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":5306,""Rank"":6,""Level"":251,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":5303,""Rank"":6,""Level"":251,""EquipID"":[]}]",0,1
1252,146,62033,Eli,"[{""Wave"":1,""Slot"":1,""MonsterID"":6306,""Rank"":6,""Level"":252,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":6303,""Rank"":6,""Level"":252,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":6301,""Rank"":6,""Level"":252,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":6305,""Rank"":6,""Level"":252,""EquipID"":[]}]",0,1
1253,146,63033,Nancy,"[{""Wave"":1,""Slot"":2,""MonsterID"":1302,""Rank"":6,""Level"":253,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":1303,""Rank"":6,""Level"":253,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":1301,""Rank"":6,""Level"":253,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":1304,""Rank"":6,""Level"":253,""EquipID"":[]}]",0,1
1254,147,64033,James,"[{""Wave"":1,""Slot"":1,""MonsterID"":2304,""Rank"":6,""Level"":254,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":2301,""Rank"":6,""Level"":254,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":2302,""Rank"":6,""Level"":254,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":2303,""Rank"":6,""Level"":254,""EquipID"":[]}]",0,1
1255,147,65033,Mona,"[{""Wave"":1,""Slot"":1,""MonsterID"":3303,""Rank"":6,""Level"":255,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":3301,""Rank"":6,""Level"":255,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":3305,""Rank"":6,""Level"":255,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":3302,""Rank"":6,""Level"":255,""EquipID"":[]}]",0,1
1256,148,66033,Sandy,"[{""Wave"":1,""Slot"":2,""MonsterID"":4302,""Rank"":6,""Level"":256,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":4303,""Rank"":6,""Level"":256,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":4304,""Rank"":6,""Level"":256,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":4301,""Rank"":6,""Level"":256,""EquipID"":[]}]",0,1
1257,148,61031,Kimberly,"[{""Wave"":1,""Slot"":1,""MonsterID"":5301,""Rank"":6,""Level"":257,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":5304,""Rank"":6,""Level"":257,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":5302,""Rank"":6,""Level"":257,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":5303,""Rank"":6,""Level"":257,""EquipID"":[]}]",0,1
1258,149,62031,Sibyl,"[{""Wave"":1,""Slot"":2,""MonsterID"":6303,""Rank"":6,""Level"":258,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":6304,""Rank"":6,""Level"":258,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":6302,""Rank"":6,""Level"":258,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":6305,""Rank"":6,""Level"":258,""EquipID"":[]}]",0,1
1259,149,63031,Dana,"[{""Wave"":1,""Slot"":1,""MonsterID"":1305,""Rank"":6,""Level"":259,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":1306,""Rank"":6,""Level"":259,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":1304,""Rank"":6,""Level"":259,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":1301,""Rank"":6,""Level"":259,""EquipID"":[]}]",0,1
1260,150,64031,Avery,"[{""Wave"":1,""Slot"":2,""MonsterID"":2304,""Rank"":6,""Level"":260,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":2306,""Rank"":6,""Level"":260,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":2305,""Rank"":6,""Level"":260,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":2303,""Rank"":6,""Level"":260,""EquipID"":[]}]",0,1
1261,150,65031,Lester,"[{""Wave"":1,""Slot"":2,""MonsterID"":3306,""Rank"":6,""Level"":261,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":3304,""Rank"":6,""Level"":261,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":3305,""Rank"":6,""Level"":261,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":3302,""Rank"":6,""Level"":261,""EquipID"":[]}]",0,1
1262,151,66031,Larry,"[{""Wave"":1,""Slot"":1,""MonsterID"":4305,""Rank"":6,""Level"":262,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":4306,""Rank"":6,""Level"":262,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":4304,""Rank"":6,""Level"":262,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":4301,""Rank"":6,""Level"":262,""EquipID"":[]}]",0,1
1263,151,61032,Joseph,"[{""Wave"":1,""Slot"":2,""MonsterID"":5304,""Rank"":6,""Level"":263,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":5305,""Rank"":6,""Level"":263,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":5306,""Rank"":6,""Level"":263,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":5303,""Rank"":6,""Level"":263,""EquipID"":[]}]",0,1
1264,152,62032,Heather,"[{""Wave"":1,""Slot"":1,""MonsterID"":6306,""Rank"":6,""Level"":264,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":6303,""Rank"":6,""Level"":264,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":6301,""Rank"":6,""Level"":264,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":6305,""Rank"":6,""Level"":264,""EquipID"":[]}]",0,1
1265,152,63032,Merle,"[{""Wave"":1,""Slot"":2,""MonsterID"":1302,""Rank"":6,""Level"":265,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":1303,""Rank"":6,""Level"":265,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":1301,""Rank"":6,""Level"":265,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":1304,""Rank"":6,""Level"":265,""EquipID"":[]}]",0,1
1266,153,64032,Enoch,"[{""Wave"":1,""Slot"":1,""MonsterID"":2304,""Rank"":6,""Level"":266,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":2301,""Rank"":6,""Level"":266,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":2302,""Rank"":6,""Level"":266,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":2303,""Rank"":6,""Level"":266,""EquipID"":[]}]",0,1
1267,153,65032,Sophia,"[{""Wave"":1,""Slot"":1,""MonsterID"":3303,""Rank"":6,""Level"":267,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":3301,""Rank"":6,""Level"":267,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":3305,""Rank"":6,""Level"":267,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":3302,""Rank"":6,""Level"":267,""EquipID"":[]}]",0,1
1268,154,66032,Beatrice,"[{""Wave"":1,""Slot"":2,""MonsterID"":4302,""Rank"":6,""Level"":268,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":4303,""Rank"":6,""Level"":268,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":4304,""Rank"":6,""Level"":268,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":4301,""Rank"":6,""Level"":268,""EquipID"":[]}]",0,1
1269,154,61033,Caesar,"[{""Wave"":1,""Slot"":1,""MonsterID"":5301,""Rank"":6,""Level"":269,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":5304,""Rank"":6,""Level"":269,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":5302,""Rank"":6,""Level"":269,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":5303,""Rank"":6,""Level"":269,""EquipID"":[]}]",0,1
1270,155,62033,Xenia,"[{""Wave"":1,""Slot"":2,""MonsterID"":6353,""Rank"":6,""Level"":270,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":6354,""Rank"":6,""Level"":270,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":6352,""Rank"":6,""Level"":270,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":6355,""Rank"":6,""Level"":270,""EquipID"":[]}]",0,1
1271,155,63033,Stanley,"[{""Wave"":1,""Slot"":1,""MonsterID"":1355,""Rank"":6,""Level"":271,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":1356,""Rank"":6,""Level"":271,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":1354,""Rank"":6,""Level"":271,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":1351,""Rank"":6,""Level"":271,""EquipID"":[]}]",0,1
1272,156,64033,Quintion,"[{""Wave"":1,""Slot"":2,""MonsterID"":2354,""Rank"":6,""Level"":272,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":2356,""Rank"":6,""Level"":272,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":2355,""Rank"":6,""Level"":272,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":2353,""Rank"":6,""Level"":272,""EquipID"":[]}]",0,1
1273,156,65033,Una,"[{""Wave"":1,""Slot"":2,""MonsterID"":3356,""Rank"":6,""Level"":273,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":3354,""Rank"":6,""Level"":273,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":3355,""Rank"":6,""Level"":273,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":3352,""Rank"":6,""Level"":273,""EquipID"":[]}]",0,1
1274,157,66033,Afra,"[{""Wave"":1,""Slot"":1,""MonsterID"":4355,""Rank"":6,""Level"":274,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":4356,""Rank"":6,""Level"":274,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":4354,""Rank"":6,""Level"":274,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":4351,""Rank"":6,""Level"":274,""EquipID"":[]}]",0,1
1275,157,61031,Chloe,"[{""Wave"":1,""Slot"":2,""MonsterID"":5354,""Rank"":6,""Level"":275,""EquipID"":[]},{""Wave"":1,""Slot"":4,""MonsterID"":5355,""Rank"":6,""Level"":275,""EquipID"":[]},{""Wave"":1,""Slot"":6,""MonsterID"":5356,""Rank"":6,""Level"":275,""EquipID"":[]},{""Wave"":1,""Slot"":8,""MonsterID"":5353,""Rank"":6,""Level"":275,""EquipID"":[]}]",0,1
1276,158,62031,Nathan,"[{""Wave"":1,""Slot"":1,""MonsterID"":6356,""Rank"":6,""Level"":276,""EquipID"":[]},{""Wave"":1,""Slot"":3,""MonsterID"":6353,""Rank"":6,""Level"":276,""EquipID"":[]},{""Wave"":1,""Slot"":7,""MonsterID"":6351,""Rank"":6,""Level"":276,""EquipID"":[]},{""Wave"":1,""Slot"":9,""MonsterID"":6355,""Rank"":6,""Level"":276,""EquipID"":[]}]",0,1
