StageID,MaxWaves,MonsterList,MaxRound,TimeUpWin,PlayerCardMax,FriendSupportMax,NpcSupportList,StageTeamSkillList,RewardList
7004,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":2051,""Rank"":2,""Level"":30,""EquipID"":[23016,21003]},{""Wave"":1,""Slot"":3,""MonsterID"":2051,""Rank"":2,""Level"":30,""EquipID"":[23016,21003]},{""Wave"":1,""Slot"":5,""MonsterID"":2021,""Rank"":2,""Level"":30,""EquipID"":[22016,21003]},{""Wave"":1,""Slot"":7,""MonsterID"":2021,""Rank"":2,""Level"":30,""EquipID"":[22016,21003]},{""Wave"":1,""Slot"":8,""MonsterID"":2021,""Rank"":2,""Level"":30,""EquipID"":[22016,21003]},{""Wave"":1,""Slot"":9,""MonsterID"":2021,""Rank"":2,""Level"":30,""EquipID"":[22016,21003]}]",15,,4,0,,,"3,20,19,1"
7005,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":2031,""Rank"":2,""Level"":35,""EquipID"":[23020,21003]},{""Wave"":1,""Slot"":3,""MonsterID"":2031,""Rank"":2,""Level"":35,""EquipID"":[23020,21003]},{""Wave"":1,""Slot"":5,""MonsterID"":2001,""Rank"":2,""Level"":35,""EquipID"":[22026,21003]},{""Wave"":1,""Slot"":7,""MonsterID"":2001,""Rank"":2,""Level"":35,""EquipID"":[22026,21003]},{""Wave"":1,""Slot"":8,""MonsterID"":2001,""Rank"":2,""Level"":35,""EquipID"":[22026,21003]},{""Wave"":1,""Slot"":9,""MonsterID"":2001,""Rank"":2,""Level"":35,""EquipID"":[22026,21003]}]",15,,4,0,,,"3,20,19,1"
7006,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":3033,""Rank"":2,""Level"":40,""EquipID"":[23021,21004]},{""Wave"":1,""Slot"":3,""MonsterID"":3033,""Rank"":2,""Level"":40,""EquipID"":[23021,21004]},{""Wave"":1,""Slot"":5,""MonsterID"":3021,""Rank"":2,""Level"":40,""EquipID"":[22019,21004]},{""Wave"":1,""Slot"":7,""MonsterID"":3021,""Rank"":2,""Level"":40,""EquipID"":[22019,21004]},{""Wave"":1,""Slot"":8,""MonsterID"":3021,""Rank"":2,""Level"":40,""EquipID"":[22019,21004]},{""Wave"":1,""Slot"":9,""MonsterID"":3021,""Rank"":3,""Level"":45,""EquipID"":[22016,21004]}]",15,,4,0,,,"3,20,19,1"
7007,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":1011,""Rank"":3,""Level"":45,""EquipID"":[22022,21004]},{""Wave"":1,""Slot"":2,""MonsterID"":1011,""Rank"":3,""Level"":45,""EquipID"":[22022,21004]},{""Wave"":1,""Slot"":3,""MonsterID"":1011,""Rank"":3,""Level"":45,""EquipID"":[22022,21004]},{""Wave"":1,""Slot"":5,""MonsterID"":1011,""Rank"":3,""Level"":45,""EquipID"":[22022,21004]},{""Wave"":1,""Slot"":7,""MonsterID"":1054,""Rank"":3,""Level"":45,""EquipID"":[23018,21004]},{""Wave"":1,""Slot"":9,""MonsterID"":1054,""Rank"":3,""Level"":45,""EquipID"":[23018,21004]}]",15,,4,0,,,"3,20,19,1"
7008,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":4011,""Rank"":3,""Level"":50,""EquipID"":[22023,21005]},{""Wave"":1,""Slot"":3,""MonsterID"":4011,""Rank"":3,""Level"":50,""EquipID"":[22023,21005]},{""Wave"":1,""Slot"":5,""MonsterID"":4011,""Rank"":3,""Level"":50,""EquipID"":[22023,21005]},{""Wave"":1,""Slot"":7,""MonsterID"":4054,""Rank"":3,""Level"":50,""EquipID"":[23019,21005]},{""Wave"":1,""Slot"":9,""MonsterID"":4054,""Rank"":3,""Level"":50,""EquipID"":[23019,21005]}]",15,,4,0,,,"3,20,19,1"
7009,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":5001,""Rank"":2,""Level"":55,""EquipID"":[22032,21005]},{""Wave"":1,""Slot"":3,""MonsterID"":5001,""Rank"":2,""Level"":55,""EquipID"":[22032,21005]},{""Wave"":1,""Slot"":5,""MonsterID"":5001,""Rank"":2,""Level"":55,""EquipID"":[22032,21005]},{""Wave"":1,""Slot"":7,""MonsterID"":5052,""Rank"":3,""Level"":55,""EquipID"":[23021,21005]},{""Wave"":1,""Slot"":9,""MonsterID"":5052,""Rank"":3,""Level"":55,""EquipID"":[23021,21005]}]",15,,4,0,,,"3,20,19,1"
7010,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":1055,""Rank"":4,""Level"":60,""EquipID"":[23019,21006]},{""Wave"":1,""Slot"":3,""MonsterID"":1055,""Rank"":4,""Level"":60,""EquipID"":[23019,21006]},{""Wave"":1,""Slot"":5,""MonsterID"":1001,""Rank"":2,""Level"":60,""EquipID"":[22033,21006]},{""Wave"":1,""Slot"":7,""MonsterID"":1001,""Rank"":2,""Level"":60,""EquipID"":[22033,21006]},{""Wave"":1,""Slot"":8,""MonsterID"":1001,""Rank"":2,""Level"":60,""EquipID"":[22033,21006]},{""Wave"":1,""Slot"":9,""MonsterID"":1001,""Rank"":2,""Level"":60,""EquipID"":[22033,21006]}]",15,,4,0,,,"3,50,19,1"
7011,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":4052,""Rank"":4,""Level"":65,""EquipID"":[23021,21006]},{""Wave"":1,""Slot"":3,""MonsterID"":4052,""Rank"":4,""Level"":65,""EquipID"":[23021,21006]},{""Wave"":1,""Slot"":5,""MonsterID"":4021,""Rank"":4,""Level"":65,""EquipID"":[22021,21006]},{""Wave"":1,""Slot"":7,""MonsterID"":4021,""Rank"":4,""Level"":65,""EquipID"":[22021,21006]},{""Wave"":1,""Slot"":9,""MonsterID"":4021,""Rank"":4,""Level"":65,""EquipID"":[22021,21006]}]",15,,4,0,,,"3,50,19,1"
7012,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":3053,""Rank"":4,""Level"":70,""EquipID"":[23022,21007]},{""Wave"":1,""Slot"":3,""MonsterID"":3053,""Rank"":4,""Level"":70,""EquipID"":[23022,21007]},{""Wave"":1,""Slot"":5,""MonsterID"":3001,""Rank"":2,""Level"":70,""EquipID"":[22036,21007]},{""Wave"":1,""Slot"":7,""MonsterID"":3001,""Rank"":2,""Level"":70,""EquipID"":[22036,21007]},{""Wave"":1,""Slot"":9,""MonsterID"":3001,""Rank"":2,""Level"":70,""EquipID"":[22036,21007]}]",15,,4,0,,,"3,50,19,1"
7013,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":4001,""Rank"":2,""Level"":75,""EquipID"":[22037,21007]},{""Wave"":1,""Slot"":2,""MonsterID"":4001,""Rank"":2,""Level"":75,""EquipID"":[22037,21007]},{""Wave"":1,""Slot"":3,""MonsterID"":4001,""Rank"":2,""Level"":75,""EquipID"":[22037,21007]},{""Wave"":1,""Slot"":5,""MonsterID"":4001,""Rank"":2,""Level"":75,""EquipID"":[22037,21007]},{""Wave"":1,""Slot"":7,""MonsterID"":4031,""Rank"":4,""Level"":75,""EquipID"":[23025,21007]},{""Wave"":1,""Slot"":9,""MonsterID"":4031,""Rank"":4,""Level"":75,""EquipID"":[23025,21007]}]",15,,4,0,,,"3,50,19,1"
7014,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":5053,""Rank"":5,""Level"":80,""EquipID"":[23017,21008]},{""Wave"":1,""Slot"":7,""MonsterID"":5053,""Rank"":5,""Level"":80,""EquipID"":[23017,21008]},{""Wave"":1,""Slot"":9,""MonsterID"":5053,""Rank"":5,""Level"":80,""EquipID"":[23017,21008]}]",15,,4,0,,,"3,50,19,1"
7015,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":3021,""Rank"":4,""Level"":85,""EquipID"":[22025,21008]},{""Wave"":1,""Slot"":4,""MonsterID"":3021,""Rank"":4,""Level"":85,""EquipID"":[22025,21008]},{""Wave"":1,""Slot"":6,""MonsterID"":3021,""Rank"":4,""Level"":85,""EquipID"":[22025,21008]},{""Wave"":1,""Slot"":7,""MonsterID"":3052,""Rank"":5,""Level"":85,""EquipID"":[23022,21008]},{""Wave"":1,""Slot"":9,""MonsterID"":3052,""Rank"":5,""Level"":85,""EquipID"":[23022,21008]}]",15,,4,0,,,"3,50,19,1"
7016,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":4055,""Rank"":5,""Level"":90,""EquipID"":[23024,21009]},{""Wave"":1,""Slot"":3,""MonsterID"":4055,""Rank"":5,""Level"":90,""EquipID"":[23024,21009]},{""Wave"":1,""Slot"":5,""MonsterID"":4021,""Rank"":4,""Level"":90,""EquipID"":[22027,21009]},{""Wave"":1,""Slot"":7,""MonsterID"":4021,""Rank"":4,""Level"":90,""EquipID"":[22027,21009]},{""Wave"":1,""Slot"":9,""MonsterID"":4021,""Rank"":4,""Level"":90,""EquipID"":[22027,21009]}]",15,,4,0,,,"3,50,19,1"
7017,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":6001,""Rank"":2,""Level"":95,""EquipID"":[22042,21009]},{""Wave"":1,""Slot"":2,""MonsterID"":6001,""Rank"":2,""Level"":95,""EquipID"":[22042,21009]},{""Wave"":1,""Slot"":3,""MonsterID"":6001,""Rank"":2,""Level"":95,""EquipID"":[22042,21009]},{""Wave"":1,""Slot"":5,""MonsterID"":6001,""Rank"":2,""Level"":95,""EquipID"":[22042,21009]},{""Wave"":1,""Slot"":7,""MonsterID"":6052,""Rank"":5,""Level"":95,""EquipID"":[23025,21009]},{""Wave"":1,""Slot"":9,""MonsterID"":6052,""Rank"":5,""Level"":95,""EquipID"":[23025,21009]}]",15,,4,0,,,"3,50,19,1"
7018,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":1052,""Rank"":6,""Level"":100,""EquipID"":[23015,21010]},{""Wave"":1,""Slot"":3,""MonsterID"":1052,""Rank"":6,""Level"":100,""EquipID"":[23015,21010]},{""Wave"":1,""Slot"":7,""MonsterID"":1053,""Rank"":6,""Level"":100,""EquipID"":[23015,21010]},{""Wave"":1,""Slot"":9,""MonsterID"":1053,""Rank"":6,""Level"":100,""EquipID"":[23015,21010]}]",15,,4,0,,,"3,50,19,1"
7019,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":2011,""Rank"":3,""Level"":105,""EquipID"":[22037,21010]},{""Wave"":1,""Slot"":2,""MonsterID"":2032,""Rank"":5,""Level"":105,""EquipID"":[23029,21010]},{""Wave"":1,""Slot"":3,""MonsterID"":2011,""Rank"":3,""Level"":105,""EquipID"":[22037,21010]},{""Wave"":1,""Slot"":7,""MonsterID"":2021,""Rank"":4,""Level"":105,""EquipID"":[22030,21010]},{""Wave"":1,""Slot"":8,""MonsterID"":2033,""Rank"":5,""Level"":105,""EquipID"":[23029,21010]},{""Wave"":1,""Slot"":9,""MonsterID"":2021,""Rank"":4,""Level"":105,""EquipID"":[22030,21010]}]",15,,4,0,,,"3,50,19,1"
7020,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":2052,""Rank"":6,""Level"":110,""EquipID"":[23019,21011]},{""Wave"":1,""Slot"":7,""MonsterID"":2052,""Rank"":6,""Level"":110,""EquipID"":[23019,21011]},{""Wave"":1,""Slot"":9,""MonsterID"":2052,""Rank"":6,""Level"":110,""EquipID"":[23019,21011]}]",15,,4,0,,,"3,100,19,1"
7021,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":6053,""Rank"":6,""Level"":115,""EquipID"":[23026,21011]},{""Wave"":1,""Slot"":4,""MonsterID"":6021,""Rank"":4,""Level"":115,""EquipID"":[22032,21011]},{""Wave"":1,""Slot"":6,""MonsterID"":6021,""Rank"":4,""Level"":115,""EquipID"":[22032,21011]},{""Wave"":1,""Slot"":7,""MonsterID"":6011,""Rank"":3,""Level"":115,""EquipID"":[22039,21011]},{""Wave"":1,""Slot"":8,""MonsterID"":6055,""Rank"":6,""Level"":115,""EquipID"":[23026,21011]},{""Wave"":1,""Slot"":9,""MonsterID"":6011,""Rank"":3,""Level"":115,""EquipID"":[22039,21011]}]",15,,4,0,,,"3,100,19,1"
7022,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":5106,""Rank"":6,""Level"":120,""EquipID"":[23017,21012]},{""Wave"":1,""Slot"":7,""MonsterID"":5106,""Rank"":6,""Level"":120,""EquipID"":[23017,21012]},{""Wave"":1,""Slot"":9,""MonsterID"":5106,""Rank"":6,""Level"":120,""EquipID"":[23017,21012]}]",15,,4,0,,,"3,100,19,1"
7023,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":3106,""Rank"":6,""Level"":125,""EquipID"":[23018,21012]},{""Wave"":1,""Slot"":7,""MonsterID"":3101,""Rank"":6,""Level"":125,""EquipID"":[23018,21012]},{""Wave"":1,""Slot"":9,""MonsterID"":3105,""Rank"":6,""Level"":125,""EquipID"":[23018,21012]}]",15,,4,0,,,"3,100,19,1"
7024,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":1032,""Rank"":5,""Level"":130,""EquipID"":[22030,21013]},{""Wave"":1,""Slot"":4,""MonsterID"":1032,""Rank"":5,""Level"":130,""EquipID"":[22030,21013]},{""Wave"":1,""Slot"":6,""MonsterID"":1032,""Rank"":5,""Level"":130,""EquipID"":[22030,21013]},{""Wave"":1,""Slot"":7,""MonsterID"":1106,""Rank"":6,""Level"":130,""EquipID"":[23025,21013]},{""Wave"":1,""Slot"":9,""MonsterID"":1106,""Rank"":6,""Level"":130,""EquipID"":[23025,21013]}]",15,,4,0,,,"3,100,19,1"
7025,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":4106,""Rank"":6,""Level"":135,""EquipID"":[23026,21013]},{""Wave"":1,""Slot"":3,""MonsterID"":4106,""Rank"":6,""Level"":135,""EquipID"":[23026,21013]},{""Wave"":1,""Slot"":5,""MonsterID"":4031,""Rank"":5,""Level"":135,""EquipID"":[22031,21013]},{""Wave"":1,""Slot"":7,""MonsterID"":4031,""Rank"":5,""Level"":135,""EquipID"":[22031,21013]},{""Wave"":1,""Slot"":9,""MonsterID"":4031,""Rank"":5,""Level"":135,""EquipID"":[22031,21013]}]",15,,4,0,,,"3,100,19,1"
7026,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":2032,""Rank"":5,""Level"":140,""EquipID"":[22032,21014]},{""Wave"":1,""Slot"":2,""MonsterID"":2106,""Rank"":6,""Level"":140,""EquipID"":[23027,21014]},{""Wave"":1,""Slot"":3,""MonsterID"":2032,""Rank"":5,""Level"":140,""EquipID"":[22032,21014]},{""Wave"":1,""Slot"":7,""MonsterID"":2033,""Rank"":5,""Level"":140,""EquipID"":[22032,21014]},{""Wave"":1,""Slot"":8,""MonsterID"":2106,""Rank"":6,""Level"":140,""EquipID"":[23027,21014]},{""Wave"":1,""Slot"":9,""MonsterID"":2033,""Rank"":5,""Level"":140,""EquipID"":[22032,21014]}]",15,,4,0,,,"3,100,19,1"
7027,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":1032,""Rank"":5,""Level"":145,""EquipID"":[23036,21014]},{""Wave"":1,""Slot"":3,""MonsterID"":1032,""Rank"":5,""Level"":145,""EquipID"":[23036,21014]},{""Wave"":1,""Slot"":5,""MonsterID"":1011,""Rank"":3,""Level"":145,""EquipID"":[22044,21014]},{""Wave"":1,""Slot"":7,""MonsterID"":1011,""Rank"":3,""Level"":145,""EquipID"":[22044,21014]},{""Wave"":1,""Slot"":8,""MonsterID"":1011,""Rank"":3,""Level"":145,""EquipID"":[22044,21014]},{""Wave"":1,""Slot"":9,""MonsterID"":1011,""Rank"":3,""Level"":145,""EquipID"":[22044,21014]}]",15,,4,0,,,"3,100,19,1"
7028,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":1011,""Rank"":3,""Level"":150,""EquipID"":[22045,21015]},{""Wave"":1,""Slot"":2,""MonsterID"":1011,""Rank"":3,""Level"":150,""EquipID"":[22045,21015]},{""Wave"":1,""Slot"":3,""MonsterID"":1011,""Rank"":3,""Level"":150,""EquipID"":[22045,21015]},{""Wave"":1,""Slot"":5,""MonsterID"":1011,""Rank"":3,""Level"":150,""EquipID"":[22045,21015]},{""Wave"":1,""Slot"":7,""MonsterID"":1151,""Rank"":6,""Level"":150,""EquipID"":[23024,21015]},{""Wave"":1,""Slot"":9,""MonsterID"":1151,""Rank"":6,""Level"":150,""EquipID"":[23024,21015]}]",15,,4,0,,,"3,100,19,1"
7029,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":6001,""Rank"":2,""Level"":155,""EquipID"":[22053,21015]},{""Wave"":1,""Slot"":2,""MonsterID"":6001,""Rank"":2,""Level"":155,""EquipID"":[22053,21015]},{""Wave"":1,""Slot"":3,""MonsterID"":6001,""Rank"":2,""Level"":155,""EquipID"":[22053,21015]},{""Wave"":1,""Slot"":4,""MonsterID"":6001,""Rank"":2,""Level"":155,""EquipID"":[22053,21015]},{""Wave"":1,""Slot"":5,""MonsterID"":6001,""Rank"":2,""Level"":155,""EquipID"":[22053,21015]},{""Wave"":1,""Slot"":6,""MonsterID"":6001,""Rank"":2,""Level"":155,""EquipID"":[22053,21015]},{""Wave"":1,""Slot"":7,""MonsterID"":6001,""Rank"":2,""Level"":155,""EquipID"":[22053,21015]},{""Wave"":1,""Slot"":8,""MonsterID"":6001,""Rank"":2,""Level"":155,""EquipID"":[22053,21015]},{""Wave"":1,""Slot"":9,""MonsterID"":6001,""Rank"":2,""Level"":155,""EquipID"":[22053,21015]}]",15,,4,0,,,"3,100,19,1"
7030,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":2151,""Rank"":6,""Level"":160,""EquipID"":[23026,21016]},{""Wave"":1,""Slot"":3,""MonsterID"":2151,""Rank"":6,""Level"":160,""EquipID"":[23026,21016]},{""Wave"":1,""Slot"":5,""MonsterID"":2021,""Rank"":4,""Level"":160,""EquipID"":[22040,21016]},{""Wave"":1,""Slot"":7,""MonsterID"":2021,""Rank"":4,""Level"":160,""EquipID"":[22040,21016]},{""Wave"":1,""Slot"":8,""MonsterID"":2021,""Rank"":4,""Level"":160,""EquipID"":[22040,21016]},{""Wave"":1,""Slot"":9,""MonsterID"":2021,""Rank"":4,""Level"":160,""EquipID"":[22040,21016]}]",15,,4,0,,,"3,200,19,1"
7031,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":2031,""Rank"":5,""Level"":165,""EquipID"":[23040,21016]},{""Wave"":1,""Slot"":3,""MonsterID"":2031,""Rank"":5,""Level"":165,""EquipID"":[23040,21016]},{""Wave"":1,""Slot"":5,""MonsterID"":2001,""Rank"":2,""Level"":165,""EquipID"":[22055,21016]},{""Wave"":1,""Slot"":7,""MonsterID"":2001,""Rank"":2,""Level"":165,""EquipID"":[22055,21016]},{""Wave"":1,""Slot"":8,""MonsterID"":2001,""Rank"":2,""Level"":165,""EquipID"":[22055,21016]},{""Wave"":1,""Slot"":9,""MonsterID"":2001,""Rank"":2,""Level"":165,""EquipID"":[22055,21016]}]",15,,4,0,,,"3,200,19,1"
7032,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":3033,""Rank"":5,""Level"":170,""EquipID"":[23041,21017]},{""Wave"":1,""Slot"":3,""MonsterID"":3033,""Rank"":5,""Level"":170,""EquipID"":[23041,21017]},{""Wave"":1,""Slot"":5,""MonsterID"":3021,""Rank"":4,""Level"":170,""EquipID"":[22042,21017]},{""Wave"":1,""Slot"":7,""MonsterID"":3021,""Rank"":4,""Level"":170,""EquipID"":[22042,21017]},{""Wave"":1,""Slot"":8,""MonsterID"":3021,""Rank"":4,""Level"":170,""EquipID"":[22042,21017]},{""Wave"":1,""Slot"":9,""MonsterID"":3021,""Rank"":4,""Level"":175,""EquipID"":[22042,21017]}]",15,,4,0,,,"3,200,19,1"
7033,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":1011,""Rank"":3,""Level"":175,""EquipID"":[22049,21017]},{""Wave"":1,""Slot"":2,""MonsterID"":1011,""Rank"":3,""Level"":175,""EquipID"":[22049,21017]},{""Wave"":1,""Slot"":3,""MonsterID"":1011,""Rank"":3,""Level"":175,""EquipID"":[22049,21017]},{""Wave"":1,""Slot"":5,""MonsterID"":1011,""Rank"":3,""Level"":175,""EquipID"":[22049,21017]},{""Wave"":1,""Slot"":7,""MonsterID"":1154,""Rank"":6,""Level"":175,""EquipID"":[23028,21017]},{""Wave"":1,""Slot"":9,""MonsterID"":1154,""Rank"":6,""Level"":175,""EquipID"":[23028,21017]}]",15,,4,0,,,"3,200,19,1"
7034,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":4011,""Rank"":3,""Level"":180,""EquipID"":[22050,21018]},{""Wave"":1,""Slot"":3,""MonsterID"":4011,""Rank"":3,""Level"":180,""EquipID"":[22050,21018]},{""Wave"":1,""Slot"":5,""MonsterID"":4011,""Rank"":3,""Level"":180,""EquipID"":[22050,21018]},{""Wave"":1,""Slot"":7,""MonsterID"":4204,""Rank"":6,""Level"":180,""EquipID"":[23025,21018]},{""Wave"":1,""Slot"":9,""MonsterID"":4204,""Rank"":6,""Level"":180,""EquipID"":[23025,21018]}]",15,,4,0,,,"3,200,19,1"
7035,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":5001,""Rank"":2,""Level"":185,""EquipID"":[22058,21018]},{""Wave"":1,""Slot"":3,""MonsterID"":5001,""Rank"":2,""Level"":185,""EquipID"":[22058,21018]},{""Wave"":1,""Slot"":5,""MonsterID"":5001,""Rank"":2,""Level"":185,""EquipID"":[22058,21018]},{""Wave"":1,""Slot"":7,""MonsterID"":5202,""Rank"":6,""Level"":185,""EquipID"":[23026,21018]},{""Wave"":1,""Slot"":9,""MonsterID"":5202,""Rank"":6,""Level"":185,""EquipID"":[23026,21018]}]",15,,4,0,,,"3,200,19,1"
7036,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":1205,""Rank"":6,""Level"":190,""EquipID"":[23027,21019]},{""Wave"":1,""Slot"":3,""MonsterID"":1205,""Rank"":6,""Level"":190,""EquipID"":[23027,21019]},{""Wave"":1,""Slot"":5,""MonsterID"":1001,""Rank"":2,""Level"":190,""EquipID"":[22059,21019]},{""Wave"":1,""Slot"":7,""MonsterID"":1001,""Rank"":2,""Level"":190,""EquipID"":[22059,21019]},{""Wave"":1,""Slot"":8,""MonsterID"":1001,""Rank"":2,""Level"":190,""EquipID"":[22059,21019]},{""Wave"":1,""Slot"":9,""MonsterID"":1001,""Rank"":2,""Level"":190,""EquipID"":[22059,21019]}]",15,,4,0,,,"3,200,19,1"
7037,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":4202,""Rank"":6,""Level"":195,""EquipID"":[23028,21019]},{""Wave"":1,""Slot"":3,""MonsterID"":4202,""Rank"":6,""Level"":195,""EquipID"":[23028,21019]},{""Wave"":1,""Slot"":5,""MonsterID"":4021,""Rank"":4,""Level"":195,""EquipID"":[22046,21019]},{""Wave"":1,""Slot"":7,""MonsterID"":4021,""Rank"":4,""Level"":195,""EquipID"":[22046,21019]},{""Wave"":1,""Slot"":9,""MonsterID"":4021,""Rank"":4,""Level"":195,""EquipID"":[22046,21019]}]",15,,4,0,,,"3,200,19,1"
7038,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":3203,""Rank"":6,""Level"":200,""EquipID"":[23028,21020]},{""Wave"":1,""Slot"":3,""MonsterID"":3203,""Rank"":6,""Level"":200,""EquipID"":[23028,21020]},{""Wave"":1,""Slot"":5,""MonsterID"":3001,""Rank"":2,""Level"":200,""EquipID"":[22060,21020]},{""Wave"":1,""Slot"":7,""MonsterID"":3001,""Rank"":2,""Level"":200,""EquipID"":[22060,21020]},{""Wave"":1,""Slot"":9,""MonsterID"":3001,""Rank"":2,""Level"":200,""EquipID"":[22060,21020]}]",15,,4,0,,,"3,200,19,1"
7039,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":4001,""Rank"":2,""Level"":205,""EquipID"":[22061,21020]},{""Wave"":1,""Slot"":2,""MonsterID"":4001,""Rank"":2,""Level"":205,""EquipID"":[22061,21020]},{""Wave"":1,""Slot"":3,""MonsterID"":4001,""Rank"":2,""Level"":205,""EquipID"":[22061,21020]},{""Wave"":1,""Slot"":5,""MonsterID"":4001,""Rank"":2,""Level"":205,""EquipID"":[22061,21020]},{""Wave"":1,""Slot"":7,""MonsterID"":4031,""Rank"":5,""Level"":205,""EquipID"":[23046,21020]},{""Wave"":1,""Slot"":9,""MonsterID"":4031,""Rank"":5,""Level"":205,""EquipID"":[23046,21020]}]",15,,4,0,,,"3,200,19,1"
7040,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":5253,""Rank"":6,""Level"":210,""EquipID"":[23022,21021]},{""Wave"":1,""Slot"":7,""MonsterID"":5253,""Rank"":6,""Level"":210,""EquipID"":[23022,21021]},{""Wave"":1,""Slot"":9,""MonsterID"":5253,""Rank"":6,""Level"":210,""EquipID"":[23022,21021]}]",15,,4,0,,,"3,500,19,1"
7041,1,"[{""Wave"":1,""Slot"":2,""MonsterID"":3021,""Rank"":4,""Level"":215,""EquipID"":[22049,21021]},{""Wave"":1,""Slot"":4,""MonsterID"":3021,""Rank"":4,""Level"":215,""EquipID"":[22049,21021]},{""Wave"":1,""Slot"":6,""MonsterID"":3021,""Rank"":4,""Level"":215,""EquipID"":[22049,21021]},{""Wave"":1,""Slot"":7,""MonsterID"":3252,""Rank"":6,""Level"":215,""EquipID"":[23027,21021]},{""Wave"":1,""Slot"":9,""MonsterID"":3252,""Rank"":6,""Level"":215,""EquipID"":[23027,21021]}]",15,,4,0,,,"3,500,19,1"
7042,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":4255,""Rank"":6,""Level"":220,""EquipID"":[23027,21022]},{""Wave"":1,""Slot"":3,""MonsterID"":4255,""Rank"":6,""Level"":220,""EquipID"":[23027,21022]},{""Wave"":1,""Slot"":5,""MonsterID"":4021,""Rank"":4,""Level"":220,""EquipID"":[22049,21022]},{""Wave"":1,""Slot"":7,""MonsterID"":4021,""Rank"":4,""Level"":220,""EquipID"":[22049,21022]},{""Wave"":1,""Slot"":9,""MonsterID"":4021,""Rank"":4,""Level"":220,""EquipID"":[22049,21022]}]",15,,4,0,,,"3,500,19,1"
7043,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":6001,""Rank"":2,""Level"":225,""EquipID"":[22064,21022]},{""Wave"":1,""Slot"":2,""MonsterID"":6001,""Rank"":2,""Level"":225,""EquipID"":[22064,21022]},{""Wave"":1,""Slot"":3,""MonsterID"":6001,""Rank"":2,""Level"":225,""EquipID"":[22064,21022]},{""Wave"":1,""Slot"":5,""MonsterID"":6001,""Rank"":2,""Level"":225,""EquipID"":[22064,21022]},{""Wave"":1,""Slot"":7,""MonsterID"":6252,""Rank"":6,""Level"":225,""EquipID"":[23028,21022]},{""Wave"":1,""Slot"":9,""MonsterID"":6252,""Rank"":6,""Level"":225,""EquipID"":[23028,21022]}]",15,,4,0,,,"3,500,19,1"
7044,1,"[{""Wave"":1,""Slot"":1,""MonsterID"":1252,""Rank"":6,""Level"":230,""EquipID"":[23021,21023]},{""Wave"":1,""Slot"":3,""MonsterID"":1252,""Rank"":6,""Level"":230,""EquipID"":[23021,21023]},{""Wave"":1,""Slot"":7,""MonsterID"":1253,""Rank"":6,""Level"":230,""EquipID"":[23021,21023]},{""Wave"":1,""Slot"":9,""MonsterID"":1253,""Rank"":6,""Level"":230,""EquipID"":[23021,21023]}]",15,,4,0,,,"3,500,19,1"
